SISTEMA,TARIFA,CIA,MES,FEE,P1.,P2.,P3.,P4.,P5,P6.
PENINSULA,2.0TD,CANDELA,2022-07-01 00:00:00,"07 / Bi0,012",0.4012105859791027,0.35451501889779785,0.34780595741340264,0,0,0
PENINSULA,2.0TD,CANDELA,2022-07-01 00:00:00,"08 / Bi0,01",0.3992105859791027,0.35251501889779785,0.34580595741340264,0,0,0
PENINSULA,2.0TD,CANDELA,2022-07-01 00:00:00,"09 / Bi0,008",0.3972105859791027,0.35051501889779785,0.34380595741340264,0,0,0
PENINSULA,2.0TD,CANDELA,2022-07-01 00:00:00,"10 / Bi0,006",0.3952105859791027,0.34851501889779785,0.34180595741340264,0,0,0
PENINSULA,2.0TD,CANDELA,2022-07-01 00:00:00,"11 / Bi0,003",0.3922105859791027,0.34551501889779784,0.33880595741340264,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"01 / Bi0,035",0.384033396355977,0.3382605878124883,0.31248571291309346,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"02 / Bi0,03",0.379033396355977,0.3332605878124883,0.30748571291309346,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"03 / Bi0,025",0.374033396355977,0.3282605878124883,0.30248571291309345,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"04 / Bi0,02",0.369033396355977,0.32326058781248834,0.29748571291309345,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"05 / Bi0,018",0.367033396355977,0.32126058781248834,0.29548571291309345,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"06 / Bi0,015",0.364033396355977,0.31826058781248834,0.29248571291309344,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"07 / Bi0,012",0.36103339635597703,0.31526058781248834,0.2894857129130935,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"08 / Bi0,01",0.35903339635597703,0.31326058781248833,0.2874857129130935,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"09 / Bi0,008",0.35703339635597703,0.31126058781248833,0.2854857129130935,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"10 / Bi0,006",0.355033396355977,0.30926058781248833,0.2834857129130935,0,0,0
PENINSULA,2.0TD,CANDELA,2022-06-01 00:00:00,"11 / Bi0,003",0.352033396355977,0.3062605878124883,0.2804857129130935,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"01 / Bi0,035",0.3598628079541673,0.31194214492735467,0.27486045855002694,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"02 / Bi0,03",0.3548628079541673,0.30694214492735467,0.26986045855002694,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"03 / Bi0,025",0.3498628079541673,0.30194214492735466,0.26486045855002693,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"04 / Bi0,02",0.34486280795416735,0.2969421449273547,0.25986045855002693,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"05 / Bi0,018",0.34286280795416735,0.2949421449273547,0.2578604585500269,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"06 / Bi0,015",0.33986280795416735,0.2919421449273547,0.2548604585500269,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"07 / Bi0,012",0.33686280795416734,0.2889421449273547,0.251860458550027,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"08 / Bi0,01",0.33486280795416734,0.2869421449273547,0.24986045855002695,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"09 / Bi0,008",0.33286280795416734,0.2849421449273547,0.24786045855002695,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"10 / Bi0,006",0.33086280795416734,0.2829421449273547,0.24586045855002694,0,0,0
PENINSULA,2.0TD,CANDELA,2022-05-01 00:00:00,"11 / Bi0,003",0.32786280795416733,0.2799421449273547,0.24286045855002694,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"01 / Bi0,035",0.38025191750621895,0.3218784162604557,0.2807698379553695,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"02 / Bi0,03",0.37525191750621895,0.3168784162604557,0.27576983795536947,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"03 / Bi0,025",0.37025191750621894,0.3118784162604557,0.27076983795536946,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"04 / Bi0,02",0.365251917506219,0.30687841626045576,0.26576983795536946,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"05 / Bi0,018",0.363251917506219,0.30487841626045575,0.26376983795536946,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"06 / Bi0,015",0.360251917506219,0.30187841626045575,0.26076983795536945,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"07 / Bi0,012",0.357251917506219,0.29887841626045575,0.25776983795536945,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"08 / Bi0,01",0.355251917506219,0.29687841626045575,0.25576983795536945,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"09 / Bi0,008",0.353251917506219,0.29487841626045574,0.25376983795536945,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"10 / Bi0,006",0.351251917506219,0.29287841626045574,0.25176983795536945,0,0,0
PENINSULA,2.0TD,CANDELA,2022-04-01 00:00:00,"11 / Bi0,003",0.348251917506219,0.28987841626045574,0.24876983795536944,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"01 / Bi0,035",0.5210775604111852,0.4314034285658944,0.39421450585407375,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"02 / Bi0,03",0.5160775604111852,0.4264034285658944,0.38921450585407374,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"03 / Bi0,025",0.5110775604111852,0.4214034285658944,0.38421450585407374,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"04 / Bi0,02",0.5060775604111852,0.4164034285658944,0.3792145058540738,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"05 / Bi0,018",0.5040775604111852,0.4144034285658944,0.3772145058540738,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"06 / Bi0,015",0.5010775604111852,0.4114034285658944,0.3742145058540738,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"07 / Bi0,012",0.4980775604111853,0.40840342856589446,0.3712145058540738,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"08 / Bi0,01",0.4960775604111853,0.40640342856589445,0.3692145058540738,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"09 / Bi0,008",0.4940775604111853,0.40440342856589445,0.3672145058540738,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"10 / Bi0,006",0.4920775604111853,0.40240342856589445,0.3652145058540738,0,0,0
PENINSULA,2.0TD,CANDELA,2022-03-01 00:00:00,"11 / Bi0,003",0.4890775604111853,0.39940342856589445,0.3622145058540738,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"01 / Bi0,035",0.41715435800914596,0.3259092967514284,0.2991265123621359,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"02 / Bi0,03",0.41215435800914596,0.3209092967514284,0.2941265123621359,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"03 / Bi0,025",0.40715435800914596,0.31590929675142837,0.2891265123621359,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"04 / Bi0,02",0.402154358009146,0.3109092967514284,0.2841265123621359,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"05 / Bi0,018",0.400154358009146,0.3089092967514284,0.2821265123621359,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"06 / Bi0,015",0.397154358009146,0.3059092967514284,0.27912651236213587,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"07 / Bi0,012",0.394154358009146,0.3029092967514284,0.27612651236213587,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"08 / Bi0,01",0.392154358009146,0.3009092967514284,0.27412651236213587,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"09 / Bi0,008",0.390154358009146,0.2989092967514284,0.27212651236213586,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"10 / Bi0,006",0.388154358009146,0.2969092967514284,0.27012651236213586,0,0,0
PENINSULA,2.0TD,CANDELA,2022-02-01 00:00:00,"11 / Bi0,003",0.385154358009146,0.2939092967514284,0.26712651236213586,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"01 / Bi0,035",0.4252111729605218,0.3365526490814544,0.29808525083106796,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"02 / Bi0,03",0.4202111729605218,0.3315526490814544,0.29308525083106796,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"03 / Bi0,025",0.4152111729605218,0.32655264908145437,0.28808525083106795,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"04 / Bi0,02",0.4102111729605218,0.3215526490814544,0.28308525083106795,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"05 / Bi0,018",0.4082111729605218,0.3195526490814544,0.28108525083106795,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"06 / Bi0,015",0.4052111729605218,0.3165526490814544,0.27808525083106794,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"07 / Bi0,012",0.40221117296052183,0.3135526490814544,0.275085250831068,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"08 / Bi0,01",0.40021117296052183,0.3115526490814544,0.273085250831068,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"09 / Bi0,008",0.39821117296052183,0.3095526490814544,0.271085250831068,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"10 / Bi0,006",0.39621117296052183,0.3075526490814544,0.269085250831068,0,0,0
PENINSULA,2.0TD,CANDELA,2022-01-01 00:00:00,"11 / Bi0,003",0.3932111729605218,0.3045526490814544,0.266085250831068,0,0,0
PENINSULA,2.0TD,ELEIA,2022-12-01 00:00:00,TDE0,0.22985560567512692,0.18250712867512692,0.16168037567512691,0,0,0
PENINSULA,2.0TD,ELEIA,2022-12-01 00:00:00,TDE1,0.22589621481218272,0.17854773781218272,0.15772098481218275,0,0,0
PENINSULA,2.0TD,ELEIA,2022-12-01 00:00:00,TDE2,0.22071854983756345,0.17337007283756345,0.15254331983756345,0,0,0
PENINSULA,2.0TD,ELEIA,2022-12-01 00:00:00,TDE3,0.2166576361319797,0.1693091591319797,0.1484824061319797,0,0,0
PENINSULA,2.0TD,ELEIA,2022-12-01 00:00:00,TEE0,0.22985560567512692,0.18250712867512692,0.16168037567512691,0,0,0
PENINSULA,2.0TD,ELEIA,2022-12-01 00:00:00,TEE1,0.22589621481218272,0.17854773781218272,0.15772098481218275,0,0,0
PENINSULA,2.0TD,ELEIA,2022-12-01 00:00:00,TEE2,0.22071854983756345,0.17337007283756345,0.15254331983756345,0,0,0
PENINSULA,2.0TD,ELEIA,2022-12-01 00:00:00,TEE3,0.2166576361319797,0.1693091591319797,0.1484824061319797,0,0,0
PENINSULA,2.0TD,ELEIA,2022-11-01 00:00:00,TDE0,0.23715609767512694,0.18984035667512694,0.16915259867512691,0,0,0
PENINSULA,2.0TD,ELEIA,2022-11-01 00:00:00,TDE1,0.23319670681218274,0.18588096581218275,0.16519320781218275,0,0,0
PENINSULA,2.0TD,ELEIA,2022-11-01 00:00:00,TDE2,0.22801904183756347,0.18070330083756347,0.16001554283756345,0,0,0
PENINSULA,2.0TD,ELEIA,2022-11-01 00:00:00,TDE3,0.2239581281319797,0.17664238713197972,0.15595462913197972,0,0,0
PENINSULA,2.0TD,ELEIA,2022-11-01 00:00:00,TEE0,0.23715609767512694,0.18984035667512694,0.16915259867512691,0,0,0
PENINSULA,2.0TD,ELEIA,2022-11-01 00:00:00,TEE1,0.23319670681218274,0.18588096581218275,0.16519320781218275,0,0,0
PENINSULA,2.0TD,ELEIA,2022-11-01 00:00:00,TEE2,0.22801904183756347,0.18070330083756347,0.16001554283756345,0,0,0
PENINSULA,2.0TD,ELEIA,2022-11-01 00:00:00,TEE3,0.2239581281319797,0.17664238713197972,0.15595462913197972,0,0,0
PENINSULA,2.0TD,ELEIA,2022-10-01 00:00:00,TDE0,0.25092599967512697,0.20367200467512692,0.18324640667512693,0,0,0
PENINSULA,2.0TD,ELEIA,2022-10-01 00:00:00,TDE1,0.24696660881218274,0.19971261381218275,0.17928701581218273,0,0,0
PENINSULA,2.0TD,ELEIA,2022-10-01 00:00:00,TDE2,0.24178894383756347,0.19453494883756345,0.17410935083756346,0,0,0
PENINSULA,2.0TD,ELEIA,2022-10-01 00:00:00,TDE3,0.2377280301319797,0.19047403513197972,0.1700484371319797,0,0,0
PENINSULA,2.0TD,ELEIA,2022-10-01 00:00:00,TEE0,0.25092599967512697,0.20367200467512692,0.18324640667512693,0,0,0
PENINSULA,2.0TD,ELEIA,2022-10-01 00:00:00,TEE1,0.24696660881218274,0.19971261381218275,0.17928701581218273,0,0,0
PENINSULA,2.0TD,ELEIA,2022-10-01 00:00:00,TEE2,0.24178894383756347,0.19453494883756345,0.17410935083756346,0,0,0
